Doc;Summary;Requested_Value;Defense_Lawyer;Accusation_Lawyer;Juiz;Decision_Value;Num_of_Evidences;;Incorrect and fixed;
0100236-30.2019.5.01.0037.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Recibo', 'Contracheque/Recibo de Salário', 'Despacho', 'Intimação', 'Notificação', 'Intimação', 'Manifestação', 'Extrato de FGTS', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Solicitação de Habilitação', 'Contrato Social', 'Procuração', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Recibo de Férias', 'Recibo de Férias', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Contracheque/Recibo de Salário', 'Recibo de Férias', 'Recibo de Férias', 'Ata da Audiência', 'Apresentação de Substabelecimento com Reserva de Poderes', 'Substabelecimento com Reserva de Poderes', 'Certidão', 'Planilha de Cálculos', 'Sentença'];14124,62;['RJ83276'];['RJ165814'];Other;18125,39;21;;;
0100518-40.2019.5.01.0014.pdf;['Petição Inicial', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Sentença', 'Notificação'];32125,02;[];Other;Other;0;3;;;
0100264-67.2019.5.01.0014.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Sentença', 'Notificação'];4216,65;[];Other;Other;0;3;;;
0010529-60.2013.5.01.0005.pdf;['Petição Inicial', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento de Identificação', 'Documento de Identificação', 'Documento Diverso', 'Aviso Prévio', 'CTPS', 'CTPS', 'CTPS', 'CTPS', 'CTPS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação', 'Notificação', 'Ofício', 'Alvará', 'Manifestação', 'Despacho', 'Alvará', 'Manifestação', 'Manifestação', 'Despacho', 'Ata da Audiência', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Intimação'];50000;['RJ83276'];Other;Other;50000;9;;;
0010231-68.2013.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'Documento de Identificação', 'Documento de Identificação', 'CTPS', 'CTPS', 'CTPS', 'FGTS - Comprovante de Depósito', 'Aviso Prévio', 'Decisão', 'Intimação', 'Notificação', 'Alvará', 'Notificação', 'Ata da Audiência', 'Certidão', 'Documento Diverso', 'Sentença', 'Notificação', 'Notificação', 'Mandado', 'Manifestação', 'Diligência', 'Despacho', 'Certidão', 'Despacho', 'Despacho', 'Certidão', 'Documento Diverso', 'Despacho', 'Manifestação', 'Despacho', 'Certidão', 'Documento Diverso', 'Despacho', 'Certidão', 'Despacho', 'Notificação', 'Manifestação', 'Despacho', 'Despacho', 'Mandado', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Intimação'];8879,6;['RJ83276'];Other;Other;7000;7;;;
0101346-58.2018.5.01.0018.pdf;['Petição Inicial', 'Aviso Prévio', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Decisão', 'Intimação', 'Mandado', 'Intimação', 'Certidão', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Carta de Preposição', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Aviso Prévio', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Cartão de Ponto/Controle de Frequência', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Recibo de Férias', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Ata da Audiência', 'Sentença', 'Intimação', 'Intimação', 'Intimação', 'Certidão', 'Recurso Ordinário', 'Recurso Ordinário', 'Manifestação', 'Despacho', 'Intimação', 'Intimação', 'Certidão', 'Decisão', 'Alvará', 'Intimação', 'Intimação', 'Intimação', 'Contrarrazões', 'Manifestação', 'Contrarrazões', 'Despacho', 'Intimação', 'Intimação'];14324,07;['RJ83276'];Other;Other;10000;12;;x;
0100201-30.2019.5.01.0018.pdf;['Petição Inicial', 'Recibo de Férias', 'Recibo de Férias', 'Recibo de Férias', 'Recibo de Férias', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Procuração', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Intimação', 'Mandado', 'Certidão', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Documento Diverso', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Uniforme', 'Recibo de Férias', 'Recibo de Férias', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Ata da Audiência', 'Manifestação', 'Carta de Preposição', 'Sentença', 'Intimação', 'Intimação', 'Embargos de Declaração', 'Despacho', 'Notificação', 'Sentença', 'Intimação', 'Intimação', 'Recurso Ordinário', 'Decisão', 'Notificação', 'Despacho', 'Notificação', 'Despacho', 'Intimação'];16428,91;[];[];Other;10000;21;;;
0010696-45.2013.5.01.0242.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento de Identificação', 'CTPS', 'CTPS', 'CTPS', 'Aviso Prévio', 'Extrato de Conta do FGTS', 'Notificação', 'Ata da Audiência', 'Notificação', 'Edital', 'Ata da Audiência', 'Certidão', 'Documento Diverso', 'Sentença', 'Notificação', 'Notificação', 'Certidão', 'Mandado', 'Diligência', 'Certidão', 'Despacho', 'Notificação', 'Certidão', 'Despacho', 'Certidão', 'Certidão', 'Certidão', 'Decisão', 'Notificação', 'Notificação', 'Manifestação', 'Contrato Social', 'Procuração', 'Manifestação', 'Documento Diverso', 'Manifestação', 'Despacho', 'Intimação', 'Certidão', 'Despacho', 'Carta Precatória', 'Certidão', 'Certidão', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Notificação', 'Certidão', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Edital', 'Edital', 'Edital', 'Edital', 'Edital', 'Edital'];29000;Other;Other;Other;12000;5;;;
0010075-75.2013.5.01.0039(1).pdf;['Petição Inicial', 'Procuração', 'Documento de Identificação', 'Documento Diverso', 'Aviso Prévio', 'Documento Diverso', 'CTPS', 'CTPS', 'Decisão', 'Documento Diverso', 'Acordo Coletivo de Trabalho', 'Acordo Coletivo de Trabalho', 'Acordo Coletivo de Trabalho', 'Alvará', 'Notificação', 'Mandado', 'Decisão', 'Certidão', 'Despacho', 'Notificação', 'Manifestação', 'Despacho', 'Notificação', 'Manifestação', 'Certidão', 'Despacho', 'Alvará', 'Manifestação', 'Ata da Audiência', 'Despacho', 'Intimação', 'Intimação', 'Certidão', 'Contrarrazões', 'Contrarrazões', 'Substabelecimento com Reserva de Poderes', 'Certidão', 'Certidão', 'Certidão', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Notificação', 'Apresentação de Cálculos', 'Planilha de Cálculos', 'Despacho', 'Notificação', 'Manifestação', 'Despacho', 'Mandado', 'Certidão', 'Despacho', 'Certidão', 'Decisão', 'Notificação'];31000;Other;Other;Other;4000;10;;;
0100330-94.2019.5.01.0063.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Manifestação', 'Sentença', 'Notificação'];18470;[];Other;Other;0;3;;;
0100060-70.2019.5.01.0063.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Extrato de FGTS', 'Documento Diverso', 'Extrato Bancário', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Intimação', 'Tutela Antecipada Incidental', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Documento Diverso', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Recibo de Férias', 'Recibo de Férias', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Contracheque/Recibo de Salário', 'Certidão', 'Intimação', 'Intimação', 'Intimação', 'Ata da Audiência', 'Sentença', 'Notificação', 'Intimação'];30050;['RJ83276'];Other;Other;10000;12;;;
0101696-22.2017.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'Documento de Identificação', 'Documento de Identificação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'CTPS', 'CTPS', 'CTPS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento de Identificação', 'Documento Diverso', 'Documento Diverso', 'Documento de Identificação', 'Documento de Identificação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento de Identificação', 'Documento Diverso', 'Documento de Identificação', 'Documento Diverso', 'Documento Diverso', 'Notificação', 'Notificação', 'Ata da Audiência', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Intimação', 'Intimação', 'Intimação', 'Intimação', 'Intimação'];38000;Other;Other;MONICA ALMEIDA RODRIGUES;12670,78;10;;;
0010687-18.2013.5.01.0005.pdf;['Petição Inicial', 'Documento de Identificação', 'Procuração', 'Documento de Identificação', 'Documento de Identificação', 'Documento Diverso', 'Decisão', 'Notificação', 'Notificação', 'Notificação', 'Mandado', 'Diligência', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Documento Diverso', 'Ata da Audiência', 'Certidão', 'Aviso de Recebimento (AR)', 'Ofício', 'Alvará', 'Certidão', 'Decisão', 'Intimação', 'Intimação', 'Certidão', 'Manifestação', 'Procuração', 'Contrato Social', 'Manifestação', 'Procuração', 'Contrato Social', 'Contrarrazões', 'Nota Fiscal', 'Manifestação', 'Certidão', 'Documento Diverso', 'Certidão', 'Certidão', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Despacho', 'Despacho', 'Certidão', 'Mandado', 'Despacho', 'Intimação', 'Intimação', 'Intimação'];23751,74;Other;Other;MONICA ALMEIDA RODRIGUES;11979,77;6;;;
0010071-43.2013.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'Documento de Identificação', 'Documento Diverso', 'Documento Diverso', 'Fotografia', 'Contrato de Trabalho', 'Contracheque / Hollerith', 'Contracheque / Hollerith', 'Contracheque / Hollerith', 'Contracheque / Hollerith', 'Contracheque / Hollerith', 'Contracheque / Hollerith', 'Aviso Prévio', 'FGTS - Comprovante de Depósito', 'Decisão', 'Notificação', 'Alvará', 'Certidão', 'Despacho', 'Certidão', 'Notificação', 'Mandado', 'Notificação', 'Notificação', 'Diligência', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Certidão', 'Manifestação', 'Acórdão', 'Acórdão DEJT', 'Acórdão DEJT', 'Certidão', 'Recurso de Revista', 'Certidão', 'Decisão', 'Notificação', 'Certidão', 'Agravo de Instrumento em Recurso de Revista', 'Despacho', 'Notificação', 'Certidão', 'Contraminuta', 'Contrarrazões', 'Certidão', 'Certidão', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Certidão', 'Certidão', 'Certidão', 'Documento Diverso', 'Despacho', 'Intimação', 'Mandado', 'Mandado'];30000;[];Other;MONICA ALMEIDA RODRIGUES;10694,72;12;;;
0010936-66.2013.5.01.0005.pdf;['Petição Inicial', 'Documento Diverso', 'Documento de Identificação', 'Procuração', 'CTPS', 'CTPS', 'Recibo de Salário', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Certidão', 'Notificação', 'Ata da Audiência', 'Sentença', 'Certidão', 'Documento Diverso', 'Ofício', 'Alvará', 'Mandado', 'Diligência', 'Despacho', 'Certidão', 'Despacho', 'Despacho', 'Notificação', 'Notificação', 'Manifestação', 'Documento Diverso', 'Extrato de Conta do FGTS', 'Mandado', 'Mandado', 'Despacho', 'Intimação', 'Intimação', 'Certidão', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Certidão', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Jurisprudência', 'Jurisprudência', 'Documento Diverso', 'Recibo de Entrega de Vale Refeição', 'Recibo de Entrega de Vale Transporte'];40000;['RJ83276'];Other;MONICA ALMEIDA RODRIGUES;9461,45;8;;;
0100343-44.2017.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'CTPS', 'CTPS', 'Documento de Identificação', 'Documento Diverso', 'Certidão', 'Notificação', 'Mandado', 'Certidão', 'Despacho', 'Mandado', 'Certidão', 'Ata da Audiência', 'Sentença', 'Notificação', 'Notificação', 'Manifestação', 'Documento Diverso', 'Certidão', 'Despacho', 'Manifestação', 'Documento Diverso', 'Certidão', 'Despacho', 'Notificação', 'Manifestação', 'Documento Diverso', 'Despacho', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Intimação'];40000;['RJ83276'];Other;MONICA ALMEIDA RODRIGUES;25000;3;;;
0101546-41.2017.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'Documento de Identificação', 'Documento Diverso', 'Declaração de Hipossuficiência', 'CTPS', 'Documento Diverso', 'Documento Diverso', 'Aviso Prévio', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Ofício', 'Alvará', 'Notificação', 'Notificação', 'Intimação', 'Intimação', 'Ata da Audiência', 'Edital', 'Ata da Audiência', 'Certidão', 'Correspondência Eletrônica/E-mail', 'Extrato de FGTS', 'Documento Sigiloso', 'Documento Sigiloso', 'Correspondência Eletrônica/E-mail', 'Certidão', 'Planilha de Atualização de Cálculos', 'Sentença', 'Notificação', 'Edital', 'Certidão', 'Despacho', 'Certidão', 'Mandado', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Intimação'];40000;['RJ83276'];Other;MONICA ALMEIDA RODRIGUES;63961,39;4;;;
0100014-17.2019.5.01.0052.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Extrato Bancário', 'Recibo de Férias', 'Aviso Prévio', 'Cartão de Ponto/Controle de Frequência', 'Ficha de Registro de Empregado', 'Extrato de FGTS', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Decisão', 'Notificação', 'Intimação', 'Intimação', 'Intimação', 'Notificação', 'Certidão', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Solicitação de Habilitação', 'Contrato Social', 'Procuração', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Aviso Prévio', 'Recibo de Férias', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Extrato de FGTS', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Ata da Audiência', 'Sentença', 'Notificação'];40000;['RJ83276'];['RJ162143'];Other;15000;22;;;
0101344-41.2018.5.01.0066.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Aviso Prévio', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Intimação', 'Certidão', 'Contestação', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Embargos de Declaração', 'Recurso Ordinário', 'Recurso Ordinário', 'Sentença', 'Notificação', 'Intimação'];39000;['RJ83276'];['RJ162143'];Other;12000;4;;;
0101335-79.2018.5.01.0066.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Intimação', 'Notificação', 'Intimação', 'Contestação', 'Documento Diverso', 'Contrato', 'Documento Diverso', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contestação', 'Aviso Prévio', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Recibo de Férias', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Ata da Audiência', 'Ofício', 'Sentença', 'Notificação', 'Intimação', 'Recurso Ordinário', 'Decisão', 'Notificação'];28329,45;['RJ83276'];Other;Other;8000;13;;;
