All Cases,0100264-67.2019.5.01.0014.pdf,0100112-05.2019.5.01.0051.pdf,0010058-90.2013.5.01.0022.pdf,0100214-84.2019.5.01.0226.pdf,0100204-91.2019.5.01.0015.pdf,0100347-97.2019.5.01.0074.pdf,0100348-82.2019.5.01.0074.pdf,0100418-82.2019.5.01.0015.pdf,0100383-18.2019.5.01.0082.pdf,0100201-30.2019.5.01.0018.pdf,0100518-40.2019.5.01.0014.pdf,0100089-65.2016.5.01.0471.pdf,0101344-41.2018.5.01.0066.pdf,0100115-41.2019.5.01.0024.pdf,0100236-30.2019.5.01.0037.pdf,0101335-79.2018.5.01.0066.pdf,0100378-20.2019.5.01.0074.pdf,0100013-59.2019.5.01.0043.pdf,0010075-75.2013.5.01.0039(1).pdf,0100250-17.2019.5.01.0521.pdf,0011328-06.2013.5.01.0005.pdf,0100064-73.2019.5.01.0042.pdf,0100124-23.2019.5.01.0082.pdf,0100205-93.2019.5.01.0074.pdf,0100225-08.2019.5.01.0067.pdf,0100364-53.2019.5.01.0521.pdf,0100131-11.2019.5.01.0051.pdf,0100224-93.2019.5.01.0076.pdf,0010231-68.2013.5.01.0005.pdf,0100338-59.2019.5.01.0067.pdf,0101240-48.2018.5.01.0034.pdf,0100116-66.2019.5.01.0043.pdf,0100066-09.2019.5.01.0021.pdf,0100075-32.2019.5.01.0033.pdf,0100413-55.2019.5.01.0049.pdf,0101302-07.2018.5.01.0061.pdf,0010936-66.2013.5.01.0005.pdf,0100121-72.2019.5.01.0501.pdf,0100292-84.2019.5.01.0030.pdf,0101346-58.2018.5.01.0018.pdf,0100346-40.2019.5.01.0001.pdf,0100034-39.2019.5.01.0074.pdf,0100060-70.2019.5.01.0063.pdf,0100123-86.2019.5.01.0066.pdf,0100175-31.2019.5.01.0471.pdf,0010071-43.2013.5.01.0005.pdf,0100109-51.2019.5.01.0471.pdf,0100121-68.2019.5.01.0082.pdf,0010548-67.2013.5.01.0037.pdf,0100085-07.2019.5.01.0056.pdf,0010859-60.2013.5.01.0004.pdf,0010687-18.2013.5.01.0005.pdf,0101096-19.2018.5.01.0020.pdf,0100061-40.2019.5.01.0068.pdf,0010696-45.2013.5.01.0242.pdf,0100259-84.2019.5.01.0001.pdf,0100506-43.2019.5.01.0073.pdf,0100352-25.2019.5.01.0073.pdf,0101696-22.2017.5.01.0005.pdf,0100262-09.2019.5.01.0011.pdf,0100308-50.2019.5.01.0026.pdf,0100240-56.2019.5.01.0073.pdf,0100353-54.2019.5.01.0026.pdf,0100014-17.2019.5.01.0052.pdf,0100123-64.2019.5.01.0041.pdf,0100136-46.2019.5.01.0079 (1).pdf,0100168-42.2019.5.01.0082.pdf,0100330-94.2019.5.01.0063.pdf,0100255-47.2019.5.01.0001.pdf,0100251-10.2019.5.01.0001.pdf,0100308-28.2019.5.01.0001.pdf,0100335-61.2019.5.01.0049.pdf,0010059-32.2013.5.01.0004.pdf,0100367-66.2019.5.01.0049.pdf,0100242-26.2019.5.01.0073.pdf,0100189-56.2019.5.01.0522.pdf,0100253-77.2019.5.01.0001.pdf,0100343-44.2017.5.01.0005.pdf,0100313-94.2019.5.01.0051.pdf,0102669-34.2017.5.01.0471.pdf,0100530-79.2019.5.01.0038.pdf,0102668-49.2017.5.01.0471.pdf,0103193-31.2017.5.01.0471.pdf,0100324-54.2019.5.01.0074.pdf,0103104-08.2017.5.01.0471.pdf,0010529-60.2013.5.01.0005.pdf,0101546-41.2017.5.01.0005.pdf
0100137-21.2019.5.01.0050.pdf,0.5,0.666666667,0.5,0.5,0.166666667,0.833333333,0.666666667,0.583333333,0.416666667,0.75,0.416666667,0.5,1,0.5,0.75,1,0.666666667,0.833333333,0.666666667,0.416666667,0.583333333,0.416666667,0.833333333,0.916666667,0.666666667,0.5,0.916666667,0.916666667,0.666666667,0.5,0.666666667,0.916666667,0.583333333,0.75,0.75,0.833333333,0.583333333,0.75,0.583333333,0.75,0.833333333,0.833333333,0.75,0.833333333,0.75,0.666666667,0.833333333,0.916666667,0.75,0.833333333,0.416666667,0.583333333,0.916666667,1,0.75,0.666666667,0.583333333,0.5,0.5,0.75,0.583333333,0.916666667,0.666666667,0.916666667,0.666666667,0.916666667,0.416666667,0.333333333,0.833333333,0.75,0.833333333,0.833333333,0.583333333,0.75,0.416666667,0.916666667,0.666666667,0.5,0.833333333,0.666666667,0.5,0.5,0.666666667,0.833333333,0.666666667,0.75,0.833333333
0100548-07.2019.5.01.0069.pdf,0.416666667,0.583333333,0.416666667,0.5,0.166666667,0.75,0.666666667,0.416666667,0.5,0.75,0.333333333,0.5,0.916666667,0.5,0.75,0.833333333,0.666666667,0.833333333,0.666666667,0.333333333,0.583333333,0.416666667,0.75,0.833333333,0.666666667,0.5,0.75,0.916666667,0.666666667,0.416666667,0.666666667,0.833333333,0.5,0.75,0.666666667,0.75,0.5,0.75,0.583333333,0.666666667,0.75,0.75,0.75,0.833333333,0.666666667,0.666666667,0.75,0.833333333,0.666666667,0.666666667,0.416666667,0.583333333,0.833333333,0.916666667,0.666666667,0.583333333,0.5,0.5,0.5,0.666666667,0.583333333,0.833333333,0.583333333,0.916666667,0.583333333,0.833333333,0.416666667,0.333333333,0.75,0.666666667,0.666666667,0.75,0.5,0.666666667,0.416666667,0.75,0.583333333,0.5,0.75,0.583333333,0.5,0.416666667,0.583333333,0.833333333,0.583333333,0.666666667,0.75
0100488-16.2019.5.01.0075.pdf,0.681818182,0.727272727,0.636363636,0.636363636,0.227272727,0.909090909,0.5,0.409090909,0.727272727,0.818181818,0.681818182,0.590909091,0.909090909,0.727272727,0.863636364,0.909090909,0.727272727,0.909090909,0.636363636,0.590909091,0.636363636,0.590909091,0.863636364,0.909090909,0.818181818,0.681818182,0.909090909,0.863636364,0.681818182,0.681818182,0.727272727,0.909090909,0.772727273,0.818181818,0.863636364,0.863636364,0.681818182,0.818181818,0.772727273,0.772727273,0.909090909,0.909090909,0.863636364,0.863636364,0.863636364,0.636363636,0.909090909,0.818181818,0.727272727,0.909090909,0.590909091,0.636363636,0.909090909,0.954545455,0.681818182,0.818181818,0.727272727,0.227272727,0.636363636,0.863636364,0.772727273,0.909090909,0.772727273,0.909090909,0.818181818,0.863636364,0.318181818,0.272727273,0.863636364,0.818181818,0.863636364,0.909090909,0.636363636,0.863636364,0.318181818,0.818181818,0.772727273,0.636363636,0.863636364,0.681818182,0.681818182,0.636363636,0.772727273,0.909090909,0.727272727,0.681818182,0.772727273
0100017-59.2019.5.01.0411.pdf,0.375,0.525,0.475,0.45,0.175,0.9,0.625,0.275,0.45,0.9,0.4,0.425,0.525,0.525,0.9,0.8,0.725,0.925,0.425,0.4,0.475,0.35,0.775,0.8,0.85,0.45,0.775,0.925,0.5,0.8,0.75,0.925,0.675,0.875,0.85,0.9,0.525,0.8,0.775,0.85,0.825,0.825,0.9,0.85,0.875,0.425,0.9,0.675,0.475,0.925,0.4,0.475,0.85,0.85,0.475,0.875,0.45,0.2,0.5,0.9,0.7,0.975,0.9,0.925,0.75,0.975,0.175,0.225,0.8,0.75,0.775,0.95,0.45,0.875,0.275,0.575,0.825,0.45,0.875,0.45,0.45,0.45,0.5,0.9,0.475,0.45,0.55
0100545-15.2019.5.01.0049.pdf,0.6,0.8,0.533333333,0.733333333,0.266666667,0.933333333,0.666666667,0.4,0.666666667,0.866666667,0.6,0.666666667,0.933333333,0.666666667,0.933333333,0.866666667,0.866666667,1,0.666666667,0.6,0.666666667,0.533333333,0.933333333,1,1,0.8,0.933333333,0.933333333,0.666666667,0.6,0.8,1,0.733333333,0.933333333,0.933333333,1,0.666666667,0.933333333,0.866666667,0.866666667,0.866666667,0.933333333,0.866666667,0.933333333,0.933333333,0.666666667,1,0.866666667,0.666666667,1,0.533333333,0.666666667,1,0.933333333,0.666666667,0.866666667,0.666666667,0.333333333,0.6,0.933333333,0.866666667,0.933333333,0.733333333,1,0.8,0.933333333,0.333333333,0.333333333,0.866666667,0.866666667,0.866666667,0.933333333,0.666666667,0.933333333,0.4,0.866666667,0.8,0.666666667,0.8,0.666666667,0.6,0.533333333,0.666666667,0.933333333,0.666666667,0.6,0.733333333
0100221-91.2019.5.01.0512.pdf,0.37037037,0.592592593,0.592592593,0.62962963,0.148148148,0.851851852,0.62962963,0.259259259,0.444444444,0.925925926,0.37037037,0.62962963,0.703703704,0.481481481,0.888888889,0.703703704,0.703703704,0.925925926,0.666666667,0.444444444,0.703703704,0.296296296,0.703703704,0.851851852,0.777777778,0.481481481,0.703703704,0.777777778,0.777777778,0.555555556,0.703703704,0.851851852,0.555555556,0.740740741,0.851851852,0.888888889,0.777777778,0.740740741,0.740740741,0.962962963,0.740740741,0.925925926,0.851851852,0.777777778,0.851851852,0.666666667,0.888888889,0.703703704,0.740740741,0.888888889,0.518518519,0.703703704,0.777777778,0.740740741,0.740740741,0.888888889,0.407407407,0.407407407,0.62962963,0.814814815,0.740740741,0.851851852,0.777777778,0.851851852,0.777777778,0.925925926,0.222222222,0.259259259,0.777777778,0.740740741,0.814814815,0.925925926,0.62962963,0.851851852,0.222222222,0.740740741,0.814814815,0.666666667,0.814814815,0.703703704,0.444444444,0.592592593,0.777777778,0.925925926,0.740740741,0.592592593,0.814814815
0100173-20.2019.5.01.0032.pdf,0.636363636,0.727272727,0.454545455,0.636363636,0.272727273,0.909090909,0.727272727,0.545454545,0.545454545,0.727272727,0.545454545,0.545454545,0.909090909,0.636363636,0.909090909,0.909090909,0.727272727,1,0.545454545,0.454545455,0.545454545,0.363636364,1,1,0.909090909,0.727272727,1,1,0.545454545,0.545454545,0.727272727,1,0.727272727,0.909090909,0.909090909,1,0.636363636,0.909090909,0.727272727,0.818181818,0.909090909,0.909090909,0.727272727,1,0.909090909,0.545454545,1,0.909090909,0.636363636,1,0.363636364,0.545454545,1,1,0.636363636,0.818181818,0.636363636,0.545454545,0.545454545,0.909090909,0.727272727,1,0.727272727,1,0.818181818,0.909090909,0.454545455,0.454545455,0.818181818,0.818181818,0.818181818,0.909090909,0.636363636,0.909090909,0.454545455,0.818181818,0.727272727,0.545454545,0.818181818,0.636363636,0.454545455,0.454545455,0.636363636,0.909090909,0.636363636,0.636363636,0.727272727
0100261-10.2019.5.01.0048.pdf,0.571428571,0.857142857,0.428571429,0.714285714,0.571428571,1,1,1,0.857142857,1,0.714285714,0.428571429,1,0.857142857,1,1,0.857142857,1,0.428571429,0.428571429,0.428571429,0.714285714,1,1,1,0.714285714,1,1,0.428571429,0.714285714,0.857142857,1,1,1,1,1,0.428571429,1,0.857142857,0.714285714,1,1,1,1,0.857142857,0.428571429,1,0.714285714,0.428571429,1,0.428571429,0.428571429,1,1,0.428571429,0.857142857,1,0.428571429,0.428571429,1,0.857142857,1,0.857142857,1,0.857142857,1,0.571428571,0.571428571,1,1,1,1,0.428571429,1,1,1,0.857142857,0.428571429,1,0.428571429,0.857142857,0.428571429,0.428571429,1,0.428571429,0.428571429,0.571428571
0100459-13.2019.5.01.0027.pdf,0.818181818,0.454545455,0.545454545,0.636363636,0.272727273,0.818181818,0.636363636,0.636363636,0.727272727,0.727272727,0.727272727,0.454545455,0.818181818,0.818181818,0.909090909,0.727272727,0.454545455,0.909090909,0.454545455,0.454545455,0.454545455,0.545454545,0.818181818,0.909090909,0.818181818,0.818181818,0.818181818,0.909090909,0.454545455,0.454545455,0.636363636,0.818181818,0.818181818,0.727272727,0.818181818,0.818181818,0.545454545,0.727272727,0.727272727,0.818181818,0.818181818,0.909090909,0.636363636,0.818181818,0.545454545,0.454545455,0.818181818,0.818181818,0.545454545,0.909090909,0.454545455,0.454545455,0.818181818,0.818181818,0.545454545,0.909090909,0.727272727,0.545454545,0.454545455,0.818181818,0.727272727,0.818181818,0.727272727,0.818181818,0.909090909,0.818181818,0.636363636,0.636363636,0.727272727,0.727272727,0.727272727,0.818181818,0.545454545,0.818181818,0.545454545,0.818181818,0.727272727,0.454545455,0.818181818,0.545454545,0.363636364,0.545454545,0.545454545,0.909090909,0.545454545,0.545454545,0.545454545
0101652-87.2018.5.01.0483 (1).pdf,0.4375,0.625,0.5625,0.5,0.1875,0.75,0.5625,0.4375,0.5,0.8125,0.4375,0.5,0.75,0.5,0.8125,0.875,0.625,0.875,0.625,0.5,0.625,0.4375,0.6875,0.8125,0.6875,0.4375,0.75,0.875,0.6875,0.6875,0.6875,0.8125,0.625,0.75,0.75,0.75,0.625,0.6875,0.625,0.875,0.75,0.875,0.75,0.8125,0.75,0.625,0.8125,0.6875,0.75,0.875,0.5,0.5625,0.8125,0.875,0.6875,0.8125,0.5,0.375,0.5625,0.6875,0.5625,0.875,0.75,0.8125,0.6875,0.9375,0.3125,0.3125,0.75,0.6875,0.75,0.8125,0.5625,0.75,0.3125,0.8125,0.75,0.5625,0.875,0.625,0.5,0.5625,0.6875,0.875,0.625,0.6875,0.75
0101652-87.2018.5.01.0483 (4).pdf,0.4375,0.625,0.5625,0.5,0.1875,0.75,0.5625,0.4375,0.5,0.8125,0.4375,0.5,0.75,0.5,0.8125,0.875,0.625,0.875,0.625,0.5,0.625,0.4375,0.6875,0.8125,0.6875,0.4375,0.75,0.875,0.6875,0.6875,0.6875,0.8125,0.625,0.75,0.75,0.75,0.625,0.6875,0.625,0.875,0.75,0.875,0.75,0.8125,0.75,0.625,0.8125,0.6875,0.75,0.875,0.5,0.5625,0.8125,0.875,0.6875,0.8125,0.5,0.375,0.5625,0.6875,0.5625,0.875,0.75,0.8125,0.6875,0.9375,0.3125,0.3125,0.75,0.6875,0.75,0.8125,0.5625,0.75,0.3125,0.8125,0.75,0.5625,0.875,0.625,0.5,0.5625,0.6875,0.875,0.625,0.6875,0.75
0101652-87.2018.5.01.0483.pdf,0.236842105,0.394736842,0.394736842,0.289473684,0.105263158,0.5,0.421052632,0.236842105,0.289473684,0.578947368,0.210526316,0.342105263,0.394736842,0.263157895,0.578947368,0.552631579,0.473684211,0.605263158,0.421052632,0.315789474,0.473684211,0.210526316,0.473684211,0.552631579,0.5,0.263157895,0.5,0.526315789,0.526315789,0.473684211,0.5,0.526315789,0.342105263,0.526315789,0.526315789,0.526315789,0.5,0.473684211,0.447368421,0.578947368,0.5,0.578947368,0.526315789,0.552631579,0.526315789,0.394736842,0.552631579,0.473684211,0.5,0.605263158,0.342105263,0.421052632,0.526315789,0.552631579,0.473684211,0.578947368,0.263157895,0.236842105,0.473684211,0.473684211,0.421052632,0.578947368,0.526315789,0.526315789,0.5,0.631578947,0.184210526,0.210526316,0.5,0.473684211,0.526315789,0.552631579,0.394736842,0.526315789,0.184210526,0.473684211,0.526315789,0.421052632,0.605263158,0.421052632,0.289473684,0.394736842,0.5,0.605263158,0.447368421,0.447368421,0.894736842
0100154-24.2019.5.01.0061.pdf,0.714285714,0.714285714,0.571428571,0.714285714,0.285714286,0.857142857,0.5,0.428571429,0.714285714,0.714285714,0.714285714,0.571428571,0.857142857,0.785714286,0.857142857,0.857142857,0.714285714,1,0.571428571,0.571428571,0.571428571,0.571428571,0.928571429,0.928571429,0.857142857,0.714285714,0.928571429,0.928571429,0.571428571,0.714285714,0.785714286,0.928571429,0.785714286,0.857142857,0.857142857,0.928571429,0.642857143,0.857142857,0.785714286,0.857142857,0.857142857,0.857142857,0.714285714,0.928571429,0.857142857,0.571428571,0.928571429,0.785714286,0.642857143,0.928571429,0.5,0.571428571,0.928571429,0.928571429,0.642857143,0.857142857,0.714285714,0.357142857,0.571428571,0.857142857,0.785714286,0.928571429,0.785714286,0.928571429,0.857142857,0.857142857,0.357142857,0.357142857,0.785714286,0.785714286,0.785714286,0.857142857,0.642857143,0.857142857,0.357142857,0.785714286,0.785714286,0.571428571,0.785714286,0.642857143,0.571428571,0.571428571,0.642857143,0.857142857,0.642857143,0.642857143,0.642857143
0100159-31.2019.5.01.0066.pdf,0.533333333,0.6,0.4,0.6,0.333333333,0.8,0.6,0.533333333,0.666666667,0.666666667,0.6,0.4,0.8,0.666666667,0.8,0.8,0.6,0.8,0.4,0.4,0.466666667,0.466666667,0.8,0.8,0.733333333,0.466666667,0.933333333,0.733333333,0.466666667,0.6,0.666666667,0.8,0.666666667,0.733333333,0.8,0.8,0.533333333,0.733333333,0.733333333,0.733333333,0.8,0.8,0.666666667,0.8,0.733333333,0.4,0.8,0.6,0.533333333,0.866666667,0.333333333,0.4,0.866666667,0.866666667,0.466666667,0.8,0.6,0.333333333,0.466666667,0.8,0.733333333,0.8,0.733333333,0.8,0.8,0.733333333,0.333333333,0.333333333,0.733333333,0.733333333,0.8,0.8,0.466666667,0.866666667,0.4,0.733333333,0.733333333,0.466666667,0.733333333,0.466666667,0.466666667,0.4,0.533333333,0.8,0.466666667,0.466666667,0.533333333
0100077-63.2019.5.01.0045.pdf,0.428571429,0.642857143,0.428571429,0.5,0.214285714,0.857142857,0.571428571,0.571428571,0.428571429,0.857142857,0.428571429,0.428571429,0.714285714,0.642857143,0.785714286,0.785714286,0.5,0.785714286,0.428571429,0.428571429,0.428571429,0.357142857,0.642857143,0.642857143,0.642857143,0.5,0.714285714,0.928571429,0.428571429,0.571428571,0.571428571,0.857142857,0.857142857,0.714285714,0.785714286,0.857142857,0.5,0.714285714,0.571428571,0.642857143,0.714285714,0.785714286,0.857142857,0.785714286,0.714285714,0.428571429,0.785714286,0.571428571,0.5,0.857142857,0.357142857,0.428571429,0.785714286,0.785714286,0.5,0.714285714,0.571428571,0.428571429,0.428571429,0.857142857,0.5,0.928571429,0.857142857,0.857142857,0.571428571,0.928571429,0.285714286,0.357142857,0.714285714,0.714285714,0.785714286,0.928571429,0.5,0.785714286,0.428571429,0.785714286,0.714285714,0.428571429,0.785714286,0.5,0.5,0.428571429,0.5,0.785714286,0.5,0.5,0.571428571
0100033-68.2019.5.01.0522.pdf,0.447368421,0.526315789,0.578947368,0.368421053,0.131578947,0.657894737,0.394736842,0.236842105,0.605263158,0.684210526,0.421052632,0.552631579,0.789473684,0.578947368,0.684210526,0.657894737,0.657894737,0.868421053,0.605263158,0.552631579,0.631578947,0.394736842,0.631578947,0.763157895,0.710526316,0.552631579,0.631578947,0.657894737,0.657894737,0.5,0.526315789,0.710526316,0.473684211,0.578947368,0.631578947,0.684210526,0.631578947,0.631578947,0.578947368,0.684210526,0.605263158,0.710526316,0.605263158,0.631578947,0.657894737,0.605263158,0.684210526,0.710526316,0.657894737,0.763157895,0.552631579,0.578947368,0.868421053,0.657894737,0.631578947,0.657894737,0.447368421,0.131578947,0.5,0.657894737,0.578947368,0.657894737,0.526315789,0.842105263,0.631578947,0.763157895,0.210526316,0.184210526,0.631578947,0.605263158,0.657894737,0.657894737,0.552631579,0.684210526,0.184210526,0.657894737,0.578947368,0.605263158,0.605263158,0.605263158,0.421052632,0.578947368,0.657894737,0.868421053,0.605263158,0.526315789,0.710526316
0100446-38.2019.5.01.0019(1).pdf,0.666666667,0.444444444,0.666666667,0.555555556,0.222222222,0.888888889,0.666666667,0.555555556,0.555555556,0.777777778,0.555555556,0.555555556,0.888888889,0.666666667,0.888888889,0.666666667,0.555555556,0.888888889,0.555555556,0.444444444,0.555555556,0.333333333,0.777777778,0.888888889,0.777777778,0.777777778,0.777777778,0.777777778,0.555555556,0.444444444,0.444444444,0.888888889,0.777777778,0.666666667,0.888888889,0.888888889,0.666666667,0.777777778,0.666666667,0.888888889,0.777777778,0.888888889,0.666666667,0.777777778,0.777777778,0.555555556,0.888888889,0.777777778,0.555555556,0.888888889,0.555555556,0.555555556,0.888888889,0.777777778,0.666666667,0.777777778,0.666666667,0.444444444,0.333333333,0.888888889,0.666666667,0.777777778,0.555555556,0.888888889,0.777777778,0.777777778,0.444444444,0.444444444,0.777777778,0.777777778,0.777777778,0.888888889,0.555555556,0.888888889,0.444444444,0.777777778,0.666666667,0.555555556,0.666666667,0.666666667,0.444444444,0.666666667,0.666666667,0.888888889,0.666666667,0.444444444,0.777777778
0101047-33.2018.5.01.0034.pdf,0.777777778,0.777777778,0.833333333,0.611111111,0.166666667,0.888888889,0.388888889,0.388888889,0.722222222,0.888888889,0.722222222,0.722222222,0.944444444,0.777777778,0.888888889,0.944444444,0.833333333,0.944444444,0.833333333,0.722222222,0.777777778,0.722222222,0.888888889,1,0.833333333,0.777777778,0.888888889,1,0.833333333,0.777777778,0.777777778,0.944444444,0.833333333,0.833333333,0.833333333,0.888888889,0.777777778,0.833333333,0.722222222,0.833333333,0.888888889,0.944444444,0.833333333,0.888888889,0.833333333,0.833333333,0.888888889,0.944444444,0.888888889,0.888888889,0.777777778,0.777777778,0.888888889,0.944444444,0.888888889,0.833333333,0.833333333,0.222222222,0.722222222,0.833333333,0.722222222,0.944444444,0.777777778,0.944444444,0.833333333,1,0.333333333,0.277777778,0.888888889,0.833333333,0.833333333,0.888888889,0.777777778,0.833333333,0.333333333,0.944444444,0.777777778,0.722222222,0.944444444,0.833333333,0.777777778,0.833333333,0.833333333,0.944444444,0.833333333,0.888888889,0.944444444
0101950-25.2018.5.01.0501.pdf,0.282051282,0.512820513,0.435897436,0.307692308,0.153846154,0.794871795,0.641025641,0.307692308,0.358974359,0.769230769,0.307692308,0.358974359,0.564102564,0.358974359,0.820512821,0.846153846,0.871794872,0.871794872,0.461538462,0.384615385,0.487179487,0.333333333,0.820512821,0.897435897,0.846153846,0.384615385,0.871794872,0.820512821,0.512820513,0.794871795,0.769230769,0.897435897,0.435897436,0.846153846,0.769230769,0.871794872,0.487179487,0.794871795,0.692307692,0.820512821,0.769230769,0.717948718,0.743589744,0.794871795,0.820512821,0.41025641,0.820512821,0.769230769,0.461538462,0.897435897,0.358974359,0.435897436,0.923076923,0.897435897,0.487179487,0.769230769,0.41025641,0.128205128,0.435897436,0.769230769,0.692307692,0.871794872,0.717948718,0.897435897,0.717948718,0.923076923,0.128205128,0.128205128,0.794871795,0.743589744,0.794871795,0.794871795,0.41025641,0.794871795,0.282051282,0.58974359,0.743589744,0.41025641,0.794871795,0.41025641,0.384615385,0.41025641,0.461538462,0.820512821,0.435897436,0.435897436,0.58974359
0100349-96.2019.5.01.0323.pdf,0.529411765,0.470588235,0.352941176,0.529411765,0.176470588,0.764705882,0.764705882,0.529411765,0.470588235,0.647058824,0.470588235,0.352941176,0.882352941,0.529411765,0.705882353,0.882352941,0.529411765,0.764705882,0.529411765,0.294117647,0.411764706,0.411764706,0.764705882,0.823529412,0.647058824,0.529411765,0.823529412,0.823529412,0.529411765,0.352941176,0.588235294,0.823529412,0.588235294,0.705882353,0.705882353,0.764705882,0.529411765,0.647058824,0.588235294,0.764705882,0.764705882,0.764705882,0.647058824,0.764705882,0.588235294,0.529411765,0.764705882,0.764705882,0.588235294,0.764705882,0.352941176,0.529411765,0.823529412,0.941176471,0.529411765,0.647058824,0.529411765,0.470588235,0.352941176,0.705882353,0.588235294,0.941176471,0.588235294,0.823529412,0.705882353,0.823529412,0.470588235,0.411764706,0.764705882,0.647058824,0.705882353,0.764705882,0.470588235,0.705882353,0.411764706,0.764705882,0.588235294,0.352941176,0.705882353,0.470588235,0.352941176,0.352941176,0.470588235,0.764705882,0.529411765,0.647058824,0.705882353
0101092-12.2018.5.01.0010.pdf,0.461538462,0.692307692,0.538461538,0.538461538,0.230769231,0.769230769,0.615384615,0.615384615,0.461538462,0.769230769,0.461538462,0.461538462,0.923076923,0.538461538,0.769230769,0.923076923,0.615384615,0.846153846,0.615384615,0.461538462,0.538461538,0.461538462,0.769230769,0.846153846,0.615384615,0.538461538,0.846153846,0.923076923,0.615384615,0.615384615,0.692307692,0.846153846,0.692307692,0.769230769,0.769230769,0.846153846,0.538461538,0.692307692,0.538461538,0.769230769,0.769230769,0.846153846,0.769230769,0.846153846,0.769230769,0.615384615,0.846153846,0.769230769,0.692307692,0.846153846,0.461538462,0.538461538,0.846153846,0.923076923,0.692307692,0.692307692,0.615384615,0.461538462,0.461538462,0.692307692,0.538461538,0.923076923,0.692307692,0.846153846,0.615384615,0.923076923,0.384615385,0.384615385,0.769230769,0.692307692,0.846153846,0.846153846,0.538461538,0.769230769,0.461538462,0.923076923,0.692307692,0.461538462,0.846153846,0.615384615,0.615384615,0.538461538,0.615384615,0.846153846,0.615384615,0.692307692,0.769230769
0101285-26.2018.5.01.0075.pdf,0.714285714,0.571428571,0.714285714,0.571428571,0.428571429,0.857142857,0.857142857,0.571428571,0.714285714,0.857142857,0.571428571,0.571428571,0.857142857,0.714285714,0.857142857,0.714285714,0.571428571,1,0.714285714,0.571428571,0.571428571,0.428571429,0.714285714,1,0.857142857,0.714285714,0.714285714,1,0.714285714,0.428571429,0.571428571,0.857142857,0.714285714,0.714285714,0.714285714,0.714285714,0.571428571,0.571428571,0.714285714,0.857142857,0.857142857,1,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,0.714285714,0.714285714,0.857142857,0.714285714,0.714285714,0.714285714,0.857142857,0.714285714,0.857142857,0.571428571,0.428571429,0.571428571,0.714285714,0.714285714,0.857142857,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.714285714,0.714285714,0.571428571,0.571428571,0.857142857,0.571428571,0.714285714,0.571428571,0.714285714,0.571428571,0.571428571,0.857142857,0.714285714,0.571428571,0.714285714,0.714285714,1,0.714285714,0.714285714,0.714285714
0100457-88.2019.5.01.0012.pdf,0.636363636,0.727272727,0.454545455,0.727272727,0.363636364,1,0.818181818,0.636363636,0.636363636,0.818181818,0.636363636,0.545454545,1,0.727272727,1,0.909090909,0.727272727,1,0.545454545,0.363636364,0.545454545,0.454545455,1,1,0.909090909,0.636363636,1,1,0.545454545,0.545454545,0.727272727,1,0.818181818,0.909090909,1,1,0.636363636,0.909090909,0.818181818,0.818181818,1,1,0.818181818,1,0.909090909,0.545454545,1,0.818181818,0.636363636,1,0.363636364,0.545454545,1,1,0.636363636,0.909090909,0.727272727,0.545454545,0.545454545,1,0.818181818,1,0.818181818,1,0.909090909,0.909090909,0.454545455,0.454545455,0.909090909,0.909090909,0.909090909,1,0.636363636,1,0.545454545,0.909090909,0.818181818,0.545454545,0.909090909,0.636363636,0.545454545,0.454545455,0.636363636,1,0.636363636,0.636363636,0.727272727
0100482-90.2019.5.01.0242(1).pdf,0.529411765,0.588235294,0.529411765,0.411764706,0.176470588,0.705882353,0.470588235,0.411764706,0.470588235,0.647058824,0.470588235,0.411764706,0.764705882,0.588235294,0.705882353,0.764705882,0.647058824,0.823529412,0.529411765,0.470588235,0.470588235,0.411764706,0.764705882,0.882352941,0.705882353,0.647058824,0.764705882,0.882352941,0.529411765,0.529411765,0.529411765,0.823529412,0.647058824,0.705882353,0.647058824,0.764705882,0.470588235,0.647058824,0.470588235,0.705882353,0.705882353,0.764705882,0.588235294,0.764705882,0.705882353,0.529411765,0.764705882,0.764705882,0.588235294,0.764705882,0.470588235,0.470588235,0.764705882,0.823529412,0.588235294,0.588235294,0.588235294,0.235294118,0.411764706,0.647058824,0.470588235,0.823529412,0.470588235,0.823529412,0.588235294,0.823529412,0.352941176,0.294117647,0.647058824,0.588235294,0.588235294,0.705882353,0.470588235,0.705882353,0.352941176,0.705882353,0.470588235,0.411764706,0.705882353,0.529411765,0.529411765,0.529411765,0.529411765,0.764705882,0.529411765,0.588235294,0.705882353
